split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
dev,s04_e06_c01,16,s04_e06_c01_u016,unknown,Well maybe she and her friends are just having a contest to see who can bring home the biggest geek.,,,peaceful
dev,s04_e06_c01,17,s04_e06_c01_u017,unknown,Fine by me; hope she wins.,,,joyful
dev,s04_e06_c03,2,s04_e06_c03_u002,unknown,Huh...,,,joyful
dev,s04_e06_c03,3,s04_e06_c03_u003,unknown,"Um, would you like to come in?",,,peaceful
dev,s04_e06_c03,4,s04_e06_c03_u004,unknown,Did homo-erectus hunt with wooden tools?,,,joyful
dev,s04_e06_c03,5,s04_e06_c03_u005,unknown,According to recent findings!,,,neutral
dev,s04_e06_c03,7,s04_e06_c03_u007,unknown,Here Mitzi! Here Mitzi!,,,scared
dev,s04_e06_c03,8,s04_e06_c03_u008,unknown,Mitzi is.....,,,scared
dev,s04_e06_c03,9,s04_e06_c03_u009,unknown,"My hamster. I hope she's okay, I haven't seen her in a while. Have a seat.",,,peaceful
dev,s04_e06_c03,10,s04_e06_c03_u010,unknown,"Uh... Oh hey, do you, uh ...do you have any, um, Cinnamon Fruit Toasties?",,,scared
dev,s04_e06_c03,11,s04_e06_c03_u011,unknown,What?,,,scared
dev,s04_e06_c03,12,s04_e06_c03_u012,unknown,"Well, I do! Why don't we go back to my place, light a couple of candles, break open a box of Cinnamon Fruit Toasties, uh...",,,scared
dev,s04_e06_c03,13,s04_e06_c03_u013,unknown,I'd rather not.,,,peaceful
dev,s04_e06_c03,14,s04_e06_c03_u014,unknown,"Oh, yeah, why not?",,,scared
dev,s04_e06_c03,15,s04_e06_c03_u015,unknown,"Okay, um, don't take this the wrong way, but your place kinda has a weird smell.",,,neutral
dev,s04_e06_c04,2,s04_e06_c04_u002,unknown,"Oh, is everything in the car?",,,neutral
dev,s04_e06_c04,3,s04_e06_c04_u003,unknown,Yes. Did you settle the bill?,,,neutral
dev,s04_e06_c04,4,s04_e06_c04_u004,unknown,No. I hate this part.,,,powerful
dev,s04_e06_c04,5,s04_e06_c04_u005,unknown,"Oh, look what we almost left.",,,peaceful
dev,s04_e06_c04,6,s04_e06_c04_u006,unknown,"No, that's not mine.",,,neutral
dev,s04_e06_c04,7,s04_e06_c04_u007,unknown,"Oh, all right. Oh! Look what we almost took!",,,joyful
dev,s04_e06_c04,9,s04_e06_c04_u009,unknown,"Excuse me, Mrs. Burkart? Well, we're all cleaned up in the kitchen.",,,mad
dev,s04_e06_c04,10,s04_e06_c04_u010,unknown,"Oh, good. Thank you.",,,joyful
dev,s04_e06_c04,11,s04_e06_c04_u011,unknown,"Um, and, well there's the.. the the small matter of...",,,neutral
dev,s04_e06_c04,12,s04_e06_c04_u012,unknown,Dear?,,,joyful
dev,s04_e06_c04,13,s04_e06_c04_u013,unknown,Just the matter of ...payment?,,,neutral
dev,s04_e06_c04,14,s04_e06_c04_u014,unknown,Jack used to handle the finances!,,,sad
dev,s04_e06_c06,2,s04_e06_c06_u002,unknown,"But Mon, you have to get our money!",,,neutral
dev,s04_e06_c06,3,s04_e06_c06_u003,unknown,"Oh, Phoebe, she couldn't stop crying! With those thick glasses, her tears looked giant.",,,sad
dev,s04_e06_c06,4,s04_e06_c06_u004,unknown,"I know, it's tough. You know what the first thing I did after my mother's funeral was?",,,peaceful
dev,s04_e06_c06,5,s04_e06_c06_u005,unknown,What?,,,neutral
dev,s04_e06_c06,6,s04_e06_c06_u006,unknown,"Pay the caterer! Look, I've had a lot of jobs, okay, and there are some people who just always try to get out of paying. It's either, you know, ""that massage wasn't long enough, or, ""I don't recognize any of those songs,"" or, you know, ""these sombreros aren't big enough. Bad little white girl!""",,,peaceful
dev,s04_e06_c06,7,s04_e06_c06_u007,unknown,Okay. So what do you.... you think she's faking?,,,sad
dev,s04_e06_c06,8,s04_e06_c06_u008,unknown,"Well, it seems like there weren't any tears 'til you showed her the bill.",,,peaceful
dev,s04_e06_c06,9,s04_e06_c06_u009,unknown,"Phoebe, she sounded pretty upset to me.",,,sad
dev,s04_e06_c06,11,s04_e06_c06_u011,unknown,"You're a grand ol' flag, you're a high-flying flag, and forever in peace may you wave....",,,joyful
dev,s04_e06_c06,12,s04_e06_c06_u012,unknown,She seems fine now.,,,peaceful
dev,s04_e06_c06,13,s04_e06_c06_u013,unknown,...emblem of the land I love. The home of....,,,joyful
dev,s04_e06_c07,2,s04_e06_c07_u002,unknown,"So, you just left? Her place was really that bad?",,,powerful
dev,s04_e06_c07,3,s04_e06_c07_u003,unknown,You know how you throw your jacket on a chair at the end of the day?,,,powerful
dev,s04_e06_c07,4,s04_e06_c07_u004,unknown,Yeah.,,,neutral
dev,s04_e06_c07,5,s04_e06_c07_u005,unknown,"Well, like that, only instead of a chair, it's a pile of garbage. And instead of a jacket, it's a pile of garbage. And instead of the end of the day, it's the end of time, and garbage is all that has survived! Here.",,,powerful
dev,s04_e06_c07,6,s04_e06_c07_u006,unknown,"Wow. Thanks. So, uh, what happened?",,,joyful
dev,s04_e06_c07,7,s04_e06_c07_u007,unknown,What do you mean? Nothing happened! I had to get out of there.,,,scared
dev,s04_e06_c07,8,s04_e06_c07_u008,unknown,"All right, so... next time, you take her to your place.",,,scared
dev,s04_e06_c07,9,s04_e06_c07_u009,unknown,"No, I tried that. She says it has a weird smell.",,,powerful
dev,s04_e06_c07,10,s04_e06_c07_u010,unknown,What kind of smell?,,,powerful
dev,s04_e06_c07,11,s04_e06_c07_u011,unknown,I don't know. Soap?,,,scared
dev,s04_e06_c07,12,s04_e06_c07_u012,unknown,"All right, listen, Ross... you like this girl, right?",,,scared
dev,s04_e06_c07,13,s04_e06_c07_u013,unknown,Yeah.,,,peaceful
dev,s04_e06_c07,14,s04_e06_c07_u014,unknown,"You wanna see her again, right?",,,sad
dev,s04_e06_c07,15,s04_e06_c07_u015,unknown,Yeah.,,,peaceful
dev,s04_e06_c07,16,s04_e06_c07_u016,unknown,So you're gonna have to do it in the mess!,,,powerful
dev,s04_e06_c07,17,s04_e06_c07_u017,unknown,"Yeah, okay you're right.",,,joyful
dev,s04_e06_c07,18,s04_e06_c07_u018,unknown,Yeah.,,,neutral
dev,s04_e06_c07,19,s04_e06_c07_u019,unknown,"I mean, uh, who... who cares about a little sloppiness?",,,sad
dev,s04_e06_c07,20,s04_e06_c07_u020,unknown,Yeah!,,,peaceful
dev,s04_e06_c07,21,s04_e06_c07_u021,unknown,"It's, uh... it's endearing, really.",,,peaceful
dev,s04_e06_c07,22,s04_e06_c07_u022,unknown,All right! Now you go get that beautiful pig! Oink!,,,peaceful
dev,s04_e06_c08,2,s04_e06_c08_u002,unknown,"Okay, all right. I just spent the entire afternoon looking for a present for Kathy that would be better than the rabbit.",,,peaceful
dev,s04_e06_c08,3,s04_e06_c08_u003,unknown,Any luck?,,,joyful
dev,s04_e06_c08,4,s04_e06_c08_u004,unknown,"Oh, yeah. Yeah, I found this great place called ""Invisible things for Kathy."" Can you give me a hand with all this stuff?",,,powerful
dev,s04_e06_c08,5,s04_e06_c08_u005,unknown,"All right, look. Why don't you just return the book, let Joey give her the clock pen, and you give her something worse than that. Like... a regular pen.",,,powerful
dev,s04_e06_c08,6,s04_e06_c08_u006,unknown,"She's really going to love this, you know? The bottom line is I want her to have it, even if I don't get to be the one who gives it to her.",,,powerful
dev,s04_e06_c08,7,s04_e06_c08_u007,unknown,"Aw, honey, that's so sweet.",,,joyful
dev,s04_e06_c08,8,s04_e06_c08_u008,unknown,Yeah? You don't think it's just pathetic?,,,peaceful
dev,s04_e06_c08,9,s04_e06_c08_u009,unknown,Oh! Pathetic!,,,powerful
dev,s04_e06_c08,10,s04_e06_c08_u010,unknown,Hey! I'm meeting Kathy in ten minutes! I've been looking all over for you!,,,powerful
dev,s04_e06_c08,11,s04_e06_c08_u011,unknown,Where?,,,powerful
dev,s04_e06_c08,12,s04_e06_c08_u012,unknown,"Our place, the hall! I...",,,joyful
dev,s04_e06_c08,13,s04_e06_c08_u013,unknown,I got something for her. It's a book!,,,joyful
dev,s04_e06_c08,14,s04_e06_c08_u014,unknown,A book? Is it like a book that's also a safe?,,,neutral
dev,s04_e06_c08,15,s04_e06_c08_u015,unknown,"No, it's a book that's just a book, okay? It's an early edition of the Velveteen Rabbit. It was her favorite book as a kid. So, uh, just... let me know if she likes it, okay?",,,neutral
dev,s04_e06_c08,16,s04_e06_c08_u016,unknown,"You got it. Thanks man. Thanks for doing this, I owe you one. Oh, hey! There wasn't any change from that twenty, was there?",,,powerful
dev,s04_e06_c08,17,s04_e06_c08_u017,unknown,"No, it came out to an even twenty.",,,neutral
dev,s04_e06_c08,18,s04_e06_c08_u018,unknown,Wow. That's almost as much as a new book.,,,scared
dev,s04_e06_c09,2,s04_e06_c09_u002,unknown,"Jeepers, creepers, where'd you get those peepers? Jeepers, creepers, where'd you get those eyes?",,,joyful
dev,s04_e06_c09,4,s04_e06_c09_u004,unknown,"You didn't get the money, did you?",,,powerful
dev,s04_e06_c09,5,s04_e06_c09_u005,unknown,"Maybe I can try at intermission? Phoebe, come on... you know what? Let's just go!",,,joyful
dev,s04_e06_c09,6,s04_e06_c09_u006,unknown,"No! Hey, we're not leaving until we get paid! I don't know who she thinks she is! Enough is enough! Hey, widow?",,,powerful
dev,s04_e06_c09,7,s04_e06_c09_u007,unknown,Come on along and listen to...,,,scared
dev,s04_e06_c09,8,s04_e06_c09_u008,unknown,"Okay, Widow!",,,scared
dev,s04_e06_c09,9,s04_e06_c09_u009,unknown,...the lullabye of...,,,sad
dev,s04_e06_c09,10,s04_e06_c09_u010,unknown,"Excuse me. Excuse me! Thanks. Um, clearly this is a very, very hard time for you. Um, but, um, we provided a service, and we deserve to be paid because you ate that service, and, um, we are not leaving here until we're paid every penny. 'Cause you know what, lady? We're part time caterers, and we have no place else to go.",,,scared
dev,s04_e06_c09,11,s04_e06_c09_u011,unknown,All right. I'll get my bag.,,,mad
dev,s04_e06_c09,12,s04_e06_c09_u012,unknown,Good.,,,joyful
dev,s04_e06_c09,13,s04_e06_c09_u013,unknown,I'm gonna leave some cards here. Please think of us for you next event.,,,peaceful
dev,s04_e06_c10,2,s04_e06_c10_u002,unknown,So you want to come inside?,,,neutral
dev,s04_e06_c10,3,s04_e06_c10_u003,unknown,Yes. Yes I do.,,,scared
dev,s04_e06_c10,4,s04_e06_c10_u004,unknown,I'll be right back. Make yourself comfortable.,,,neutral
dev,s04_e06_c10,5,s04_e06_c10_u005,unknown,Guess who?,,,joyful
dev,s04_e06_c10,6,s04_e06_c10_u006,unknown,Department of Sanitation?,,,joyful
dev,s04_e06_c10,7,s04_e06_c10_u007,unknown,It's me!,,,joyful
dev,s04_e06_c10,8,s04_e06_c10_u008,unknown,Oh! Ah. Aw!,,,joyful
dev,s04_e06_c10,9,s04_e06_c10_u009,unknown,What?,,,neutral
dev,s04_e06_c10,10,s04_e06_c10_u010,unknown,"Ah, Cheryl!",,,scared
dev,s04_e06_c10,11,s04_e06_c10_u011,unknown,"Oh, Ross!",,,joyful
dev,s04_e06_c10,13,s04_e06_c10_u013,unknown,Wait! No! No! It's my hamster! It's Mitzi!,,,scared
dev,s04_e06_c10,14,s04_e06_c10_u014,unknown,"Oh my god! I'm so sorry, Cheryl. I must have freaked out.",,,scared
dev,s04_e06_c10,15,s04_e06_c10_u015,unknown,"Oh, thank god, it's not Mitzi. It's just a rat.",,,peaceful
dev,s04_e06_c11,2,s04_e06_c11_u002,unknown,I did it! Oh! I finished it! I did it all by myself! And there's nobody to hug!,,,joyful
dev,s04_e06_c11,4,s04_e06_c11_u004,unknown,Move!,,,powerful
dev,s04_e06_c11,6,s04_e06_c11_u006,unknown,"Hey! Hey, you guys, I finished the crossword all by myself! Hug me!",,,joyful
dev,s04_e06_c11,8,s04_e06_c11_u008,unknown,Uh... yay!,,,joyful
dev,s04_e06_c11,9,s04_e06_c11_u009,unknown,Thanks!,,,joyful
dev,s04_e06_c11,10,s04_e06_c11_u010,unknown,"Oh, that's great! Congratulations!",,,joyful
dev,s04_e06_c11,11,s04_e06_c11_u011,unknown,"Thank you! Hey, how'd the catering go?",,,joyful
dev,s04_e06_c11,12,s04_e06_c11_u012,unknown,"Oh, it was great! The widow wouldn't pay, so Phoebe yelled at her 'til she did.",,,joyful
dev,s04_e06_c11,13,s04_e06_c11_u013,unknown,Yeah. I'm a hard ass.,,,mad
dev,s04_e06_c11,14,s04_e06_c11_u014,unknown,And I'm a wuss. And we should be partners.,,,mad
dev,s04_e06_c11,15,s04_e06_c11_u015,unknown,Yeah. Hard Ass and Wuss. We could fight crime!,,,joyful
dev,s04_e06_c11,16,s04_e06_c11_u016,unknown,"Wait a minute, Phoebe! We should be partners. We should be catering partners. I mean, think about it! You're not working right now, and we have such a great time together!",,,joyful
dev,s04_e06_c11,17,s04_e06_c11_u017,unknown,Okay!,,,joyful
dev,s04_e06_c11,18,s04_e06_c11_u018,unknown,I can cook and you can take care of the money.,,,joyful
dev,s04_e06_c11,19,s04_e06_c11_u019,unknown,Yeah. Oh! It'll be like I have a wife in the fifties!,,,joyful
dev,s04_e06_c11,20,s04_e06_c11_u020,unknown,Aah!,,,joyful
dev,s04_e10_c01,2,s04_e10_c01_u002,unknown,Hey!,,,joyful
dev,s04_e10_c01,3,s04_e10_c01_u003,unknown,Hey!,,,joyful
dev,s04_e10_c01,4,s04_e10_c01_u004,unknown,"I'm sorry I'm late, did I miss anything?",,,neutral
dev,s04_e10_c01,5,s04_e10_c01_u005,unknown,Joey stuffing 15 Oreos in his mouth.,,,joyful
dev,s04_e10_c01,6,s04_e10_c01_u006,unknown,15? Your personal best!,,,peaceful
dev,s04_e10_c01,7,s04_e10_c01_u007,unknown,Where were you?,,,powerful
dev,s04_e10_c01,8,s04_e10_c01_u008,unknown,"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",,,peaceful
dev,s04_e10_c01,10,s04_e10_c01_u010,unknown,"Oh, yeah! How did you meet her?",,,peaceful
dev,s04_e10_c01,11,s04_e10_c01_u011,unknown,"Oh, which museum?",,,powerful
dev,s04_e10_c01,12,s04_e10_c01_u012,unknown,"No, answer his.",,,peaceful
dev,s04_e10_c01,13,s04_e10_c01_u013,unknown,"Okay, it was just me and her at the back of the train, and I sat near the door, so she'd have to pass by me if she wanted to switch cars. She was totally at my mercy.",,,joyful
dev,s04_e10_c01,14,s04_e10_c01_u014,unknown,Were you so late because you were burring this woman?,,,neutral
dev,s04_e10_c01,15,s04_e10_c01_u015,unknown,"No, I'm getting back down 'cause she lives in Poughkeepsie. She seems really great, but she's like totally great, but she lives two and a half hours away.",,,peaceful
dev,s04_e10_c01,16,s04_e10_c01_u016,unknown,How can she be great if she's from Poughkeepsie? That joke would've killed in Albany.,,,peaceful
dev,s04_e10_c01,17,s04_e10_c01_u017,unknown,"Done! I did it! Heh, who's stupid now?",,,powerful
dev,s04_e10_c03,2,s04_e10_c03_u002,unknown,"I say, Drew! Are you seeing anybody right now? Og-ee-op, I'm not asking for me, I'm... I mean... No, I'm-I'm not gay, I'm not asking you out. I'm not-I'm not-I'm not gay!",,,scared
dev,s04_e10_c03,3,s04_e10_c03_u003,unknown,I didn't think you were gay. I do now.,,,peaceful
dev,s04_e10_c03,4,s04_e10_c03_u004,unknown,"See my friend-my friend, Rachel, she wants to be set up.",,,scared
dev,s04_e10_c03,5,s04_e10_c03_u005,unknown,"Ahh, I just got out of a big relationship, I'm not looking for any thing serious.",,,scared
dev,s04_e10_c03,6,s04_e10_c03_u006,unknown,"Oh, y'know what, that might be okay even if it was just kind of a fling, that might be all right with Rachel.",,,neutral
dev,s04_e10_c03,7,s04_e10_c03_u007,unknown,"Whoa-whoa-whoa-whoa! Is this, hot Rachel, that you took to the Christmas party, Rachel?",,,joyful
dev,s04_e10_c03,8,s04_e10_c03_u008,unknown,"Oh, by the way, that is her full name.",,,neutral
dev,s04_e10_c03,9,s04_e10_c03_u009,unknown,Oh wow! I'm free for her!,,,joyful
dev,s04_e10_c03,10,s04_e10_c03_u010,unknown,"Oh, wait a second! I didn't say I wasn't free!",,,neutral
dev,s04_e10_c03,11,s04_e10_c03_u011,unknown,"Hey, Chandler, why don't we talk this over at the Ranger game tomorrow?",,,neutral
dev,s04_e10_c03,12,s04_e10_c03_u012,unknown,"Hold on, y'know I just got a box of Cubans, maybe I bring them by your office around uh, five?",,,powerful
dev,s04_e10_c03,13,s04_e10_c03_u013,unknown,"Oh well, that's uh, a little later than I uh, generally care to stay, but sure!",,,joyful
dev,s04_e10_c03,14,s04_e10_c03_u014,unknown,"Maybe, before the game we could enjoy some eight year old some small batch Basel Hadens.",,,joyful
dev,s04_e10_c03,15,s04_e10_c03_u015,unknown,"Well, I don't really know what that is, but let's!!",,,joyful
dev,s04_e10_c05,2,s04_e10_c05_u002,unknown,"Oh, wow! I should get going. I-I got a date tonight.",,,joyful
dev,s04_e10_c05,3,s04_e10_c05_u003,unknown,Oh yeah! With who?,,,scared
dev,s04_e10_c05,4,s04_e10_c05_u004,unknown,You know that girl I told you about who lives up in Poughkeepsie?,,,peaceful
dev,s04_e10_c05,5,s04_e10_c05_u005,unknown,Yeah.,,,powerful
dev,s04_e10_c05,6,s04_e10_c05_u006,unknown,"Not her. Yeah, this is someone else I meet, and I-I can't decide between the two of them. Y'know the one from Poughkeepsie, even though she's a two hour train ride away, is really pretty, really smart, and-and a lot of fun. But this other girl, well, she lives right uptown. Y'know she's, well she's-she's just as pretty, I guess she's smart, she's not fun.",,,peaceful
dev,s04_e10_c05,7,s04_e10_c05_u007,unknown,"If she's no fun, why do you want to date her at all?",,,joyful
dev,s04_e10_c05,8,s04_e10_c05_u008,unknown,"Well, I-I want to give her another chance, y'know? She lives so close. And, at the end of the date, the other time, she-she said something that was-if she was kidding was very funny. On the other hand, if she wasn't kidding, she's not fun, she's stupid, and kind of a racist.",,,peaceful
dev,s04_e10_c05,9,s04_e10_c05_u009,unknown,Hey!,,,joyful
dev,s04_e10_c05,10,s04_e10_c05_u010,unknown,Hey!,,,joyful
dev,s04_e10_c05,11,s04_e10_c05_u011,unknown,"Hey, man!",,,peaceful
dev,s04_e10_c05,12,s04_e10_c05_u012,unknown,"Hey! Ooh, how was your first day working at the restaurant?",,,peaceful
dev,s04_e10_c05,13,s04_e10_c05_u013,unknown,Damn!,,,powerful
dev,s04_e10_c06,2,s04_e10_c06_u002,unknown,Hey.,,,neutral
dev,s04_e10_c06,3,s04_e10_c06_u003,unknown,Hey.,,,neutral
dev,s04_e10_c06,4,s04_e10_c06_u004,unknown,"Hey, what happened to your fancy chef's jacket?",,,neutral
dev,s04_e10_c06,5,s04_e10_c06_u005,unknown,"They baked it. I can't take this anymore. I'm gonna call a meeting tonight, I'm gonna fire you tonight.",,,mad
dev,s04_e10_c06,6,s04_e10_c06_u006,unknown,You got it! Oh-oh!,,,scared
dev,s04_e10_c06,7,s04_e10_c06_u007,unknown,What are you doing?!,,,mad
dev,s04_e10_c06,8,s04_e10_c06_u008,unknown,It's still a tiny bit on fire there.,,,scared
dev,s04_e10_c06,9,s04_e10_c06_u009,unknown,Thanks. I think you got it!,,,neutral
dev,s04_e10_c07,2,s04_e10_c07_u002,unknown,Chandler!! You have the best taste in men!,,,joyful
dev,s04_e10_c07,3,s04_e10_c07_u003,unknown,"Well, like father, like son.",,,joyful
dev,s04_e10_c07,4,s04_e10_c07_u004,unknown,Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,,,joyful
dev,s04_e10_c07,5,s04_e10_c07_u005,unknown,Really?! I-I thought you weren't looking for something serious? I thought you were looking for some kind of a fling.,,,joyful
dev,s04_e10_c07,6,s04_e10_c07_u006,unknown,"Well, y'know, possibly. You didn't tell him that, though? Right?",,,scared
dev,s04_e10_c07,7,s04_e10_c07_u007,unknown,"Ummmmmmmm, no.",,,scared
dev,s04_e10_c07,8,s04_e10_c07_u008,unknown,You told this guy that I was looking for a fling?! You don't tell the guy that!,,,mad
dev,s04_e10_c07,9,s04_e10_c07_u009,unknown,Why not?! I'd be thrilled if I heard that some hot girl was just looking to get-oh I see.,,,neutral
dev,s04_e10_c07,10,s04_e10_c07_u010,unknown,"Oh, between you telling him that I wanted to have a fling and me putting out on the first date-oh, he's so gonna get the wrong idea.",,,mad
dev,s04_e10_c08,2,s04_e10_c08_u002,unknown,"Hey, Joey, could you pass the cheese?",,,joyful
dev,s04_e10_c08,3,s04_e10_c08_u003,unknown,"Yeah. Listen uh, I'd prefer it if you didn't call me Joey. Since I don't know anyone here, I thought it'd be cool to try out a cool work nickname.",,,scared
dev,s04_e10_c08,4,s04_e10_c08_u004,unknown,"Hey, dragon! Here's your tips from Monday and Tuesday.",,,peaceful
dev,s04_e10_c08,5,s04_e10_c08_u005,unknown,There's like-there's like 300 bucks in this one!,,,joyful
dev,s04_e10_c08,6,s04_e10_c08_u006,unknown,"Yeah, people get pretty generous around the holidays. And it never hurts to wear tight trousers.",,,scared
dev,s04_e10_c08,7,s04_e10_c08_u007,unknown,"Okay. Could the waiters gather around to hear tonight's specials? Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag-Why is nobody writing these down?",,,mad
dev,s04_e10_c08,8,s04_e10_c08_u008,unknown,Because we can remember them.,,,neutral
dev,s04_e10_c08,9,s04_e10_c08_u009,unknown,Because your all gonna make up fake specials and make me cook them like you did the other night?,,,mad
dev,s04_e10_c08,10,s04_e10_c08_u010,unknown,"Well, sure, that too.",,,powerful
dev,s04_e10_c08,11,s04_e10_c08_u011,unknown,"Okay, forget the specials for a minute. Umm, all right here's the thing, for the last two weeks I have umm, tried really hard to create a positive atmosphere...",,,peaceful
dev,s04_e10_c08,12,s04_e10_c08_u012,unknown,Can't hear you!,,,powerful
dev,s04_e10_c08,13,s04_e10_c08_u013,unknown,"A positive atmosphere! But I-I-I have had it up to here. From now on, it is gonna be my way, or the highway! All right? Does anybody have a problem with that?!! Hey new guy! I said, does anybody have a problem with that?!",,,mad
dev,s04_e10_c08,14,s04_e10_c08_u014,unknown,No ma'am.,,,joyful
dev,s04_e10_c08,15,s04_e10_c08_u015,unknown,"Hey! He has a name, it's Dragon. Do you wanna know your name? Check your hat. We did the hat right?",,,neutral
dev,s04_e10_c09,2,s04_e10_c09_u002,unknown,What the hell happened?!,,,scared
dev,s04_e10_c09,3,s04_e10_c09_u003,unknown,"I am so-so-so sorry. I was gonna do it! Really! But I was standing there with 327 dollars in one hand and 238 dollars in the other hand, and I was thinking, ""Wow! It's been a long time since I had... 327 + 238 dollars!""",,,sad
dev,s04_e10_c09,4,s04_e10_c09_u004,unknown,"Joey, we had a deal. That-that's why you're here! I've got to fire you!",,,mad
dev,s04_e10_c09,5,s04_e10_c09_u005,unknown,"And I gotta pay rent! Look, how-how about this? You don't fire me, instead I stay here, I gain their trust, and they'll start listening to all the nice things I've been saying about you.",,,scared
dev,s04_e10_c09,6,s04_e10_c09_u006,unknown,What kinda things have you been saying?,,,neutral
dev,s04_e10_c09,7,s04_e10_c09_u007,unknown,"Well nothing yet, they really hate you and I want to fit in.",,,neutral
dev,s04_e10_c10,2,s04_e10_c10_u002,unknown,"Happy, happy Chanukah, Chandler and Monica. Very merry...",,,joyful
dev,s04_e10_c10,3,s04_e10_c10_u003,unknown,"Oh, y'know, y'know what Pheebs?",,,neutral
dev,s04_e10_c10,4,s04_e10_c10_u004,unknown,What?,,,neutral
dev,s04_e10_c10,5,s04_e10_c10_u005,unknown,"I'm not Jewish, so...",,,neutral
dev,s04_e10_c10,6,s04_e10_c10_u006,unknown,"So! Ross doesn't really decorate his tree with floss, but you don't hear him complaining do you? God!",,,neutral
dev,s04_e10_c10,7,s04_e10_c10_u007,unknown,Bad dream?,,,neutral
dev,s04_e10_c10,8,s04_e10_c10_u008,unknown,I wasn't sleeping.,,,neutral
dev,s04_e10_c10,9,s04_e10_c10_u009,unknown,"Oh yeah, then uh, what was Phoebe's song about?",,,neutral
dev,s04_e10_c10,10,s04_e10_c10_u010,unknown,"The one with the cat. I gotta go, I've got another date.",,,neutral
dev,s04_e10_c10,11,s04_e10_c10_u011,unknown,"So, did you pick one yet?",,,neutral
dev,s04_e10_c10,12,s04_e10_c10_u012,unknown,"No, it turns out that the one from uptown was making a joke. But it was a different joke than I thought-it wasn't that funny. So I'm still torn.",,,neutral
dev,s04_e10_c10,13,s04_e10_c10_u013,unknown,"Well look, you don't really like the one from uptown and you're too exhausted from dating the one up in Poughkeepsie, so I say you just end them both. Okay? You take a train up to Poughkeepsie and break up with her, and on your way back you break up with uptown. And then by the time you get home tonight, you're done!",,,neutral
dev,s04_e10_c10,14,s04_e10_c10_u014,unknown,"Y'know, you're right. Thank you.",,,neutral
dev,s04_e10_c10,15,s04_e10_c10_u015,unknown,"Umm, well I had a similar problem when I lived in Prague.",,,neutral
dev,s04_e10_c10,16,s04_e10_c10_u016,unknown,Prague?,,,neutral
dev,s04_e10_c10,17,s04_e10_c10_u017,unknown,There's sooo much you don't know.,,,neutral
dev,s04_e10_c11,2,s04_e10_c11_u002,unknown,"Chandler! Patrick just uh, ended things with me. Did you or did you not tell him that I was looking for a serious relationship?",,,neutral
dev,s04_e10_c11,3,s04_e10_c11_u003,unknown,I did! I absolutely did!,,,scared
dev,s04_e10_c11,4,s04_e10_c11_u004,unknown,You idiot!!,,,mad
dev,s04_e10_c11,5,s04_e10_c11_u005,unknown,"I'm sure you're right, but why?",,,scared
dev,s04_e10_c11,6,s04_e10_c11_u006,unknown,You don't tell a guy that you're looking for a serious relationship! You don't tell the guy that! Now you scared him away!,,,mad
dev,s04_e10_c11,7,s04_e10_c11_u007,unknown,"Oh, man. I'm sorry, I'm so-so sorry.",,,sad
dev,s04_e10_c11,8,s04_e10_c11_u008,unknown,"Y'know, you should never be allowed to talk to people!",,,mad
dev,s04_e10_c11,9,s04_e10_c11_u009,unknown,I know! I know!,,,sad
dev,s04_e10_c11,10,s04_e10_c11_u010,unknown,"Oh! See just I'm right back where I started! Aww, this sucks! Being alone, sucks!",,,mad
dev,s04_e10_c11,11,s04_e10_c11_u011,unknown,"Well, y'know, you're-you're gonna meet somebody! You're a great catch! Y'know when I was telling all those guys about you, I didn't have to lie once.",,,powerful
dev,s04_e10_c11,12,s04_e10_c11_u012,unknown,Really?,,,joyful
dev,s04_e10_c11,13,s04_e10_c11_u013,unknown,"Yeah! You graduated Magma Ku Laude, right?",,,neutral
dev,s04_e10_c11,14,s04_e10_c11_u014,unknown,No.,,,neutral
dev,s04_e10_c11,15,s04_e10_c11_u015,unknown,"Oh, it doesn't matter. Hey, y'know what, I've got two tickets to tonight's Rangers game, you wanna come with me?",,,peaceful
dev,s04_e10_c11,16,s04_e10_c11_u016,unknown,Cute guys in little shorts? Sure.,,,joyful
dev,s04_e10_c11,17,s04_e10_c11_u017,unknown,"Well, actually it's a hockey team, so it's angry Canadians with no teeth.",,,joyful
dev,s04_e10_c11,18,s04_e10_c11_u018,unknown,Well that sounds fun too.,,,joyful
dev,s04_e10_c11,20,s04_e10_c11_u020,unknown,Have you ever been with a woman?,,,peaceful
dev,s04_e10_c11,21,s04_e10_c11_u021,unknown,"What?! Chandler, what is the matter with you?!",,,mad
dev,s04_e10_c11,22,s04_e10_c11_u022,unknown,So there is no good time to ask that question.,,,scared
dev,s04_e10_c13,2,s04_e10_c13_u002,unknown,I need more swordfish. Can you get me some more swordfish?,,,powerful
dev,s04_e10_c13,3,s04_e10_c13_u003,unknown,I don't speak English.,,,mad
dev,s04_e10_c13,4,s04_e10_c13_u004,unknown,You did a minute ago!,,,powerful
dev,s04_e10_c13,5,s04_e10_c13_u005,unknown,"Well, I don't know what to tell ya!",,,mad
dev,s04_e10_c13,6,s04_e10_c13_u006,unknown,Fine!,,,mad
